receive_task_id,complete_time,status,sender_id,tracking_count,total_task_quantity,sender_count,processed_at
DRT2025070100KMJ,2025-07-01 15:48:41,Done,208800978,7,60,2,2025-08-06T07:59:27.585108
DRT20250701008ZI,2025-07-01 15:39:05,Done,311312007,31,31,1,2025-08-06T07:59:45.984530
DRT2025070100CQ8,2025-07-01 15:29:50,Done,546943728,8,31,7,2025-08-06T08:00:04.087997
DRT2025070100CQ8,2025-07-01 15:29:50,Done,1111975068,2,31,7,2025-08-06T08:00:04.087997
DRT2025070100CQ8,2025-07-01 15:29:50,Done,450896553,8,31,7,2025-08-06T08:00:04.087997
DRT2025070100CQ8,2025-07-01 15:29:50,Done,773440894,3,31,7,2025-08-06T08:00:04.087997
DRT2025070100CQ8,2025-07-01 15:29:50,Done,1129462789,7,31,7,2025-08-06T08:00:04.087997
DRT2025070100CQ8,2025-07-01 15:29:50,Done,1043724282,2,31,7,2025-08-06T08:00:04.087997
DRT2025070100CQ8,2025-07-01 15:29:50,Done,1165931454,1,31,7,2025-08-06T08:00:04.087997
DRT2025070100KE4,2025-07-01 14:58:07,Done,546943728,6,45,9,2025-08-06T08:00:24.470117
DRT2025070100KE4,2025-07-01 14:58:07,Done,773440894,3,45,9,2025-08-06T08:00:24.470117
DRT2025070100KE4,2025-07-01 14:58:07,Done,889605313,9,45,9,2025-08-06T08:00:24.470117
DRT2025070100KE4,2025-07-01 14:58:07,Done,450896553,7,45,9,2025-08-06T08:00:24.470117
DRT2025070100KE4,2025-07-01 14:58:07,Done,1043724282,3,45,9,2025-08-06T08:00:24.470117
DRT2025070100KE4,2025-07-01 14:58:07,Done,1129462789,11,45,9,2025-08-06T08:00:24.470117
DRT2025070100KE4,2025-07-01 14:58:07,Done,1089240201,1,45,9,2025-08-06T08:00:24.470117
DRT2025070100KE4,2025-07-01 14:58:07,Done,1043757502,3,45,9,2025-08-06T08:00:24.470117
DRT2025070100KE4,2025-07-01 14:58:07,Done,1043748771,2,45,9,2025-08-06T08:00:24.470117
DRT2025070100KDZ,2025-07-01 14:55:18,Done,NO_DATA,0,0,1,2025-08-06T08:00:32.339760
DRT2025070100K8K,2025-07-01 14:54:24,Done,773440894,48,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,889605313,69,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,546943728,60,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,450896553,64,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,1129462789,22,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,1043724282,29,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,1165931454,3,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,1043757502,19,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,773402626,7,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,1089240201,7,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,1111975068,4,339,12,2025-08-06T08:02:49.247055
DRT2025070100K8K,2025-07-01 14:54:24,Done,1043748771,7,339,12,2025-08-06T08:02:49.247055
DRT2025070100K6R,2025-07-01 14:26:53,Done,773440894,25,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,450896553,25,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,1043748771,1,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,546943728,15,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,889605313,13,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,1043724282,14,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,1129462789,7,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,1111975068,2,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,1043757502,7,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,1089240201,1,111,11,2025-08-06T08:03:36.423977
DRT2025070100K6R,2025-07-01 14:26:53,Done,773402626,1,111,11,2025-08-06T08:03:36.423977
DRT20250701008IU,2025-07-01 14:18:01,Done,NO_DATA,0,0,1,2025-08-06T08:03:44.271388
DRT2025070100CAY,2025-07-01 14:16:48,Done,450896553,37,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,1043724282,10,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,889605313,22,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,1111975068,5,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,1043757502,6,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,546943728,30,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,1129462789,13,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,773440894,16,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,1043748771,1,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,1089240201,2,143,11,2025-08-06T08:04:42.058918
DRT2025070100CAY,2025-07-01 14:16:48,Done,773402626,1,143,11,2025-08-06T08:04:42.058918
DRT2025070100FYP,2025-07-01 13:23:50,Done,311312007,108,113,2,2025-08-06T08:05:29.490412
DRT2025070100FYP,2025-07-01 13:23:50,Done,102306521,5,113,2,2025-08-06T08:05:29.490412
DRT2025070100C3Z,2025-07-01 13:13:04,Done,311312007,19,20,2,2025-08-06T08:05:41.023857
DRT2025070100C3Z,2025-07-01 13:13:04,Done,102306521,1,20,2,2025-08-06T08:05:41.023857
DRT20250630093XJ,2025-07-01 11:48:19,Done,793236258,15,15,1,2025-08-06T08:05:51.573654
DRT2025063009FCS,2025-07-01 00:01:05,Done,1309739046,2,2,1,2025-08-06T08:05:59.730904
DRT2025063009B8I,2025-06-30 20:29:32,Done,1425583186,2,2,1,2025-08-06T08:06:07.926580
DRT2025063009B7X,2025-06-30 20:22:40,Done,1425583186,1,1,1,2025-08-06T08:06:15.914091
DRT2025063009F2A,2025-06-30 20:08:39,Done,587203438,4,5,2,2025-08-06T08:06:24.716678
DRT2025063009F2A,2025-06-30 20:08:39,Done,1493214014,1,5,2,2025-08-06T08:06:24.716678
DRT20250630093L5,2025-06-30 19:56:11,Done,1425583186,6,6,1,2025-08-06T08:06:33.563248
DRT2025063009EZH,2025-06-30 19:46:37,Done,311312007,1,1,1,2025-08-06T08:06:41.533529
DRT2025063009B2O,2025-06-30 19:39:59,Done,311312007,1,1,1,2025-08-06T08:06:49.400446
DRT2025063009EXQ,2025-06-30 19:33:29,Done,311312007,7,7,1,2025-08-06T08:06:58.514428
DRT20250630093HG,2025-06-30 19:32:59,Done,NO_DATA,0,0,1,2025-08-06T08:07:06.333856
DRT20250630093G8,2025-06-30 19:22:28,Done,1277383464,24,24,1,2025-08-06T08:07:18.663422
DRT2025063009EUR,2025-06-30 19:19:10,Done,391688542,26,50,5,2025-08-06T08:07:45.177631
DRT2025063009EUR,2025-06-30 19:19:10,Done,1164492637,11,50,5,2025-08-06T08:07:45.177631
DRT2025063009EUR,2025-06-30 19:19:10,Done,135339956,1,50,5,2025-08-06T08:07:45.177631
DRT2025063009EUR,2025-06-30 19:19:10,Done,1309739046,11,50,5,2025-08-06T08:07:45.177631
DRT2025063009EUR,2025-06-30 19:19:10,Done,1257601721,1,50,5,2025-08-06T08:07:45.177631
DRT20250630093A7,2025-06-30 19:13:23,Done,391688542,41,41,1,2025-08-06T08:08:05.160341
DRT202506300937T,2025-06-30 18:33:56,Done,793236258,12,12,1,2025-08-06T08:08:15.082960
DRT2025063009338,2025-06-30 18:10:54,Done,862750112,8,8,1,2025-08-06T08:08:24.322617
DRT2025063009AM1,2025-06-30 18:05:49,Done,311312007,1,1,1,2025-08-06T08:08:32.201076
DRT202506300931Y,2025-06-30 18:04:45,Done,311312007,11,11,1,2025-08-06T08:08:42.013712
DRT2025063009AIV,2025-06-30 18:00:19,Done,311312007,87,87,1,2025-08-06T08:09:20.091552
DRT20250630092YW,2025-06-30 17:52:49,Done,311312007,6,6,1,2025-08-06T08:09:29.143809
DRT20250630092XO,2025-06-30 17:49:45,Done,311312007,13,13,1,2025-08-06T08:09:39.406025
DRT2025063009E5P,2025-06-30 17:19:58,Done,135339956,24,24,1,2025-08-06T08:09:51.594409
DRT2025063009DYP,2025-06-30 16:54:53,Done,910941135,5,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,965886198,4,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,910936895,2,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,1224107098,3,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,1297127243,3,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,1401599312,2,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,1219087799,4,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,1354738987,1,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,910946898,1,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,436536337,1,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,1354738984,1,28,12,2025-08-06T08:10:09.068523
DRT2025063009DYP,2025-06-30 16:54:53,Done,801392982,1,28,12,2025-08-06T08:10:09.068523
DRT202506300965P,2025-06-30 16:43:12,Done,1492929460,6,29,2,2025-08-06T08:10:26.796372
DRT202506300965P,2025-06-30 16:43:12,Done,1493422725,23,29,2,2025-08-06T08:10:26.796372
DRT20250630099Z3,2025-06-30 16:40:25,Done,1493422725,1,1,1,2025-08-06T08:10:34.767106
DRT2025063009DUH,2025-06-30 16:40:07,Done,1493422725,10,11,2,2025-08-06T08:10:44.414299
DRT2025063009DUH,2025-06-30 16:40:07,Done,1492987482,1,11,2,2025-08-06T08:10:44.414299
DRT2025063009DSM,2025-06-30 16:38:10,Done,1493422725,50,78,4,2025-08-06T08:11:20.628249
DRT2025063009DSM,2025-06-30 16:38:10,Done,1493427581,4,78,4,2025-08-06T08:11:20.628249
DRT2025063009DSM,2025-06-30 16:38:10,Done,1493386190,4,78,4,2025-08-06T08:11:20.628249
DRT2025063009DSM,2025-06-30 16:38:10,Done,1492929460,20,78,4,2025-08-06T08:11:20.628249
DRT2025063009DQO,2025-06-30 16:27:14,Done,1514601206,27,54,2,2025-08-06T08:11:47.769475
DRT2025063009DQO,2025-06-30 16:27:14,Done,1508205277,27,54,2,2025-08-06T08:11:47.769475
DRT20250630091Z0,2025-06-30 15:28:26,Done,311312007,2,2,1,2025-08-06T08:11:55.937149
DRT2025063009D7E,2025-06-30 15:19:59,Done,311312007,294,300,2,2025-08-06T08:13:56.166647
DRT2025063009D7E,2025-06-30 15:19:59,Done,102306521,6,300,2,2025-08-06T08:13:56.166647
DRT2025063009D61,2025-06-30 14:44:32,Done,1277383464,31,31,1,2025-08-06T08:14:14.193947
DRT202506300999U,2025-06-30 14:42:15,Done,1277383464,3,3,1,2025-08-06T08:14:22.595021
DRT2025062808VSI,2025-06-29 18:38:09,Done,587203438,3,4,2,2025-08-06T08:14:31.039094
DRT2025062808VSI,2025-06-29 18:38:09,Done,1469531814,1,4,2,2025-08-06T08:14:31.039094
DRT2025062808VNU,2025-06-29 17:38:30,Done,1277383464,22,22,1,2025-08-06T08:14:42.893741
DRT2025062808NR4,2025-06-29 15:47:37,Done,61919333,1,1,1,2025-08-06T08:14:50.825984
DRT2025062808VCM,2025-06-29 15:47:11,Done,61919333,1,1,1,2025-08-06T08:14:58.825470
DRT2025062808RI9,2025-06-29 15:45:50,Done,61919333,17,41,2,2025-08-06T08:15:18.712687
DRT2025062808RI9,2025-06-29 15:45:50,Done,16628371,24,41,2,2025-08-06T08:15:18.712687
DRT2025062808Z6H,2025-06-29 15:41:40,Done,61919333,1,1,1,2025-08-06T08:15:26.589486
DRT2025062808Z64,2025-06-29 15:41:21,Done,61919333,29,35,2,2025-08-06T08:15:45.621528
DRT2025062808Z64,2025-06-29 15:41:21,Done,16628371,6,35,2,2025-08-06T08:15:45.621528
DRT2025062808NPN,2025-06-29 15:37:04,Done,16628371,3,18,2,2025-08-06T08:15:56.766471
DRT2025062808NPN,2025-06-29 15:37:04,Done,61919333,15,18,2,2025-08-06T08:15:56.766471
DRT2025062808Z42,2025-06-29 15:22:26,Done,1234908978,42,42,1,2025-08-06T08:16:16.828957
DRT2025062808UJL,2025-06-28 19:39:50,Done,587203438,1,1,1,2025-08-06T08:16:24.753934
DRT2025062808QOG,2025-06-28 19:26:41,Done,1277383464,7,7,1,2025-08-06T08:16:33.927124
DRT2025062808QO2,2025-06-28 19:22:12,Done,1309739046,2,2,1,2025-08-06T08:16:42.086104
DRT2025062808QJ6,2025-06-28 18:38:22,Done,1354738987,10,22,5,2025-08-06T08:16:53.964439
DRT2025062808QJ6,2025-06-28 18:38:22,Done,1401599312,4,22,5,2025-08-06T08:16:53.964439
DRT2025062808QJ6,2025-06-28 18:38:22,Done,1354738984,1,22,5,2025-08-06T08:16:53.964439
DRT2025062808QJ6,2025-06-28 18:38:22,Done,1297127243,6,22,5,2025-08-06T08:16:53.964439
DRT2025062808QJ6,2025-06-28 18:38:22,Done,910936895,1,22,5,2025-08-06T08:16:53.964439
DRT2025062808MQZ,2025-06-28 18:35:54,Done,436557953,1,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,910936895,5,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,1354738987,28,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,1354738984,4,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,801392982,1,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,1224107098,1,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,1297127243,9,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,923680266,2,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,1401599312,12,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,1401599307,1,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,965886198,1,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,601750765,1,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQZ,2025-06-28 18:35:54,Done,910946898,1,67,13,2025-08-06T08:17:23.344988
DRT2025062808MQX,2025-06-28 18:32:08,Done,311312007,5,5,1,2025-08-06T08:17:32.109081
DRT2025062808UBX,2025-06-28 18:31:51,Done,1354738987,27,82,10,2025-08-06T08:18:09.550684
DRT2025062808UBX,2025-06-28 18:31:51,Done,1297127243,25,82,10,2025-08-06T08:18:09.550684
DRT2025062808UBX,2025-06-28 18:31:51,Done,923680266,4,82,10,2025-08-06T08:18:09.550684
DRT2025062808UBX,2025-06-28 18:31:51,Done,910936895,2,82,10,2025-08-06T08:18:09.550684
DRT2025062808UBX,2025-06-28 18:31:51,Done,910941135,4,82,10,2025-08-06T08:18:09.550684
DRT2025062808UBX,2025-06-28 18:31:51,Done,1401599312,14,82,10,2025-08-06T08:18:09.550684
DRT2025062808UBX,2025-06-28 18:31:51,Done,801392982,2,82,10,2025-08-06T08:18:09.550684
DRT2025062808UBX,2025-06-28 18:31:51,Done,1354738984,2,82,10,2025-08-06T08:18:09.550684
DRT2025062808UBX,2025-06-28 18:31:51,Done,910946898,1,82,10,2025-08-06T08:18:09.550684
DRT2025062808UBX,2025-06-28 18:31:51,Done,436557953,1,82,10,2025-08-06T08:18:09.550684
DRT2025062808QHZ,2025-06-28 18:27:46,Done,NO_DATA,0,0,1,2025-08-06T08:18:17.325725
DRT2025062808UBE,2025-06-28 18:27:35,Done,1277383464,6,34,3,2025-08-06T08:18:36.252419
DRT2025062808UBE,2025-06-28 18:27:35,Done,862750112,13,34,3,2025-08-06T08:18:36.252419
DRT2025062808UBE,2025-06-28 18:27:35,Done,135339956,15,34,3,2025-08-06T08:18:36.252419
DRT2025062808UBB,2025-06-28 18:24:04,Done,1514601206,1,2,2,2025-08-06T08:18:44.489134
DRT2025062808UBB,2025-06-28 18:24:04,Done,1508205277,1,2,2,2025-08-06T08:18:44.489134
DRT2025062808MPL,2025-06-28 18:23:42,Done,1508205277,18,33,3,2025-08-06T08:19:03.280698
DRT2025062808MPL,2025-06-28 18:23:42,Done,1514601206,5,33,3,2025-08-06T08:19:03.280698
DRT2025062808MPL,2025-06-28 18:23:42,Done,1277383464,10,33,3,2025-08-06T08:19:03.280698
DRT2025062808MOS,2025-06-28 18:22:38,Done,1277383464,25,25,1,2025-08-06T08:19:20.111003
DRT2025062808Y4P,2025-06-28 18:16:32,Done,1425583186,1,1,1,2025-08-06T08:19:28.037430
DRT2025062708MNU,2025-06-28 18:13:26,Done,1458755253,14,28,3,2025-08-06T08:19:45.683720
DRT2025062708MNU,2025-06-28 18:13:26,Done,1458755255,9,28,3,2025-08-06T08:19:45.683720
DRT2025062708MNU,2025-06-28 18:13:26,Done,1418255734,5,28,3,2025-08-06T08:19:45.683720
DRT2025062708U9A,2025-06-28 18:11:27,Done,1458755253,1,2,2,2025-08-06T08:19:53.777189
DRT2025062708U9A,2025-06-28 18:11:27,Done,1418255734,1,2,2,2025-08-06T08:19:53.777189
DRT2025062708MNR,2025-06-28 18:11:18,Done,1425583186,1,1,1,2025-08-06T08:20:01.495069
DRT2025062708U8X,2025-06-28 18:11:02,Done,1418255734,4,25,5,2025-08-06T08:20:18.466118
DRT2025062708U8X,2025-06-28 18:11:02,Done,1458755253,16,25,5,2025-08-06T08:20:18.466118
DRT2025062708U8X,2025-06-28 18:11:02,Done,1425583186,3,25,5,2025-08-06T08:20:18.466118
DRT2025062708U8X,2025-06-28 18:11:02,Done,56575108,1,25,5,2025-08-06T08:20:18.466118
DRT2025062708U8X,2025-06-28 18:11:02,Done,1458755255,1,25,5,2025-08-06T08:20:18.466118
DRT2025062708XV5,2025-06-28 17:27:24,Done,311312007,2,2,1,2025-08-06T08:20:26.633597
DRT2025062708MAR,2025-06-28 17:09:51,Done,311312007,1,1,1,2025-08-06T08:20:34.515022
DRT2025062708MA7,2025-06-28 17:08:24,Done,311312007,14,14,1,2025-08-06T08:20:44.930846
DRT2025062708TM3,2025-06-28 16:32:58,Done,311312007,27,27,1,2025-08-06T08:21:02.538448
DRT2025062708LTK,2025-06-28 16:02:32,Done,311312007,1,1,1,2025-08-06T08:21:10.403469
DRT2025062708TAH,2025-06-28 15:43:04,Done,311312007,1,1,1,2025-08-06T08:21:18.307319
DRT2025062708T8T,2025-06-28 15:39:37,Done,311312007,61,64,2,2025-08-06T08:21:47.354625
DRT2025062708T8T,2025-06-28 15:39:37,Done,102306521,3,64,2,2025-08-06T08:21:47.354625
DRT2025062708OZQ,2025-06-28 14:10:21,Done,311312007,1,1,1,2025-08-06T08:21:55.246635
DRT2025062708OWX,2025-06-28 13:49:55,Done,311312007,4,4,1,2025-08-06T08:22:03.613618
DRT2025062708OWV,2025-06-28 13:49:23,Done,311312007,1,1,1,2025-08-06T08:22:11.465615
DRT2025062708ON0,2025-06-28 12:11:17,Done,311312007,2,2,1,2025-08-06T08:22:19.495021
DRT2025062708KUY,2025-06-28 12:11:02,Done,311312007,75,79,2,2025-08-06T08:22:56.047034
DRT2025062708KUY,2025-06-28 12:11:02,Done,102306521,4,79,2,2025-08-06T08:22:56.047034
DRT2025062608G9U,2025-06-27 20:07:29,Done,1277383464,4,4,1,2025-08-06T08:23:04.616691
DRT2025062608K60,2025-06-27 19:11:44,Done,1425583186,1,1,1,2025-08-06T08:23:12.584749
DRT20250626088O2,2025-06-27 19:05:33,Done,793236258,9,9,1,2025-08-06T08:23:22.077758
DRT2025062608K31,2025-06-27 19:04:47,Done,NO_DATA,0,0,1,2025-08-06T08:23:30.061891
DRT2025062608K2W,2025-06-27 18:44:33,Done,1309739046,8,8,1,2025-08-06T08:23:39.560707
DRT2025062608G5J,2025-06-27 18:35:39,Done,862750112,1,1,1,2025-08-06T08:23:47.533429
DRT2025062608G5H,2025-06-27 18:35:22,Done,862750112,4,4,1,2025-08-06T08:23:56.136065
DRT2025062608JZ3,2025-06-27 18:19:04,Done,1326471451,1,3,2,2025-08-06T08:24:04.435863
DRT2025062608JZ3,2025-06-27 18:19:04,Done,434323423,2,3,2,2025-08-06T08:24:04.435863
DRT2025062608C7X,2025-06-27 18:17:45,Done,391688542,6,6,1,2025-08-06T08:24:13.339354
DRT2025062608G2G,2025-06-27 18:16:16,Done,391688542,2,2,1,2025-08-06T08:24:21.313264
DRT2025062608JYL,2025-06-27 18:15:55,Done,NO_DATA,0,0,1,2025-08-06T08:24:29.095701
DRT20250626088H6,2025-06-27 18:15:44,Done,391688542,5,5,1,2025-08-06T08:24:37.990456
DRT2025062608C5Z,2025-06-27 18:06:39,Done,311312007,22,22,1,2025-08-06T08:24:49.805971
DRT2025062608JTH,2025-06-27 17:56:39,Done,135339956,17,17,1,2025-08-06T08:25:00.746868
DRT20250626088C3,2025-06-27 17:49:33,Done,1425583186,1,1,1,2025-08-06T08:25:08.548893
DRT2025062608C1O,2025-06-27 17:45:34,Done,1277383464,27,27,1,2025-08-06T08:25:26.133615
DRT202506260884T,2025-06-27 17:17:12,Done,311312007,2,2,1,2025-08-06T08:25:34.276395
DRT2025062608JK2,2025-06-27 17:08:09,Done,311312007,2,2,1,2025-08-06T08:25:42.363334
DRT2025062608JG3,2025-06-27 16:52:12,Done,1425583186,2,2,1,2025-08-06T08:25:50.329034
DRT2025062608FCG,2025-06-27 16:23:45,Done,311312007,1,1,1,2025-08-06T08:25:58.352768
DRT2025062608B84,2025-06-27 15:42:46,Done,311312007,1,1,1,2025-08-06T08:26:06.358935
DRT2025062608IXE,2025-06-27 15:40:27,Done,311312007,38,38,1,2025-08-06T08:26:25.863943
DRT202506260871M,2025-06-27 14:21:53,Done,311312007,114,118,2,2025-08-06T08:27:14.594574
DRT202506260871M,2025-06-27 14:21:53,Done,102306521,4,118,2,2025-08-06T08:27:14.594574
DRT20250625089XB,2025-06-26 20:08:19,Done,1277383464,8,8,1,2025-08-06T08:27:23.752629
DRT2025062508HO0,2025-06-26 20:06:28,Done,224146289,2,3,2,2025-08-06T08:27:32.251917
DRT2025062508HO0,2025-06-26 20:06:28,Done,337487768,1,3,2,2025-08-06T08:27:32.251917
DRT202506250862J,2025-06-26 19:14:54,Done,61788474,1,1,1,2025-08-06T08:27:40.210224
DRT202506250860O,2025-06-26 18:55:48,Done,391688542,2,11,2,2025-08-06T08:27:49.935854
DRT202506250860O,2025-06-26 18:55:48,Done,1309739046,9,11,2,2025-08-06T08:27:49.935854
DRT2025062508HGP,2025-06-26 18:49:15,Done,793236258,3,3,1,2025-08-06T08:27:58.236564
DRT20250625085Y4,2025-06-26 18:37:39,Done,1425583186,7,7,1,2025-08-06T08:28:07.443967
DRT20250625089LV,2025-06-26 18:19:27,Done,135339956,17,18,2,2025-08-06T08:28:18.549847
DRT20250625089LV,2025-06-26 18:19:27,Done,629866151,1,18,2,2025-08-06T08:28:18.549847
DRT2025062508HA0,2025-06-26 18:03:56,Done,311312007,5,5,1,2025-08-06T08:28:27.315516
DRT2025062508H7R,2025-06-26 17:51:00,Done,311312007,1,1,1,2025-08-06T08:28:35.269499
DRT20250625085O0,2025-06-26 17:40:24,Done,311312007,12,12,1,2025-08-06T08:28:45.379260
DRT2025062507XHP,2025-06-26 16:55:18,Done,311312007,37,37,1,2025-08-06T08:29:04.757622
DRT202506250859Z,2025-06-26 16:45:15,Done,346208661,1,1,1,2025-08-06T08:29:12.593222
DRT2025062508195,2025-06-26 16:41:06,Done,793236258,17,17,1,2025-08-06T08:29:23.555023
DRT2025062508545,2025-06-26 16:38:27,Done,1277383464,31,31,1,2025-08-06T08:29:41.920518
DRT20250625080RB,2025-06-26 15:23:13,Done,1425583186,1,1,1,2025-08-06T08:29:49.881958
DRT20250625080O0,2025-06-26 15:04:09,Done,862750112,7,7,1,2025-08-06T08:29:59.145670
DRT2025062507SUS,2025-06-26 14:18:27,Done,311312007,1,1,1,2025-08-06T08:30:07.216713
DRT2025062507WGN,2025-06-26 13:50:42,Done,102306521,10,67,2,2025-08-06T08:30:36.843750
DRT2025062507WGN,2025-06-26 13:50:42,Done,311312007,57,67,2,2025-08-06T08:30:36.843750
DRT2025062507VQJ,2025-06-25 20:30:35,Done,1277383464,13,13,1,2025-08-06T08:30:47.139518
DRT2025062507VMV,2025-06-25 19:38:40,Done,311312007,1,1,1,2025-08-06T08:30:55.033118
DRT20250625083BK,2025-06-25 19:30:28,Done,135339956,1,1,1,2025-08-06T08:31:02.869016
DRT2025062507VL2,2025-06-25 19:21:41,Done,683730549,10,11,2,2025-08-06T08:31:12.776154
DRT2025062507VL2,2025-06-25 19:21:41,Done,127458335,1,11,2,2025-08-06T08:31:12.776154
DRT2025062507VL1,2025-06-25 19:21:12,Done,1469531814,1,1,1,2025-08-06T08:31:20.968070
DRT202506250839P,2025-06-25 19:12:03,Done,311312007,1,1,1,2025-08-06T08:31:28.801879
DRT2025062507VJY,2025-06-25 19:10:15,Done,311312007,2,2,1,2025-08-06T08:31:36.928556
DRT2025062507VJR,2025-06-25 19:08:59,Done,434323423,3,5,2,2025-08-06T08:31:45.595141
DRT2025062507VJR,2025-06-25 19:08:59,Done,1326471451,2,5,2,2025-08-06T08:31:45.595141
DRT2025062507ZE7,2025-06-25 19:05:23,Done,391688542,1,1,1,2025-08-06T08:31:53.764794
DRT2025062507RRN,2025-06-25 19:01:46,Done,1425583186,3,3,1,2025-08-06T08:32:02.019460
DRT2025062507ZDC,2025-06-25 18:59:46,Done,391688542,23,23,1,2025-08-06T08:32:13.925095
DRT2025062507RR2,2025-06-25 18:57:12,Done,391688542,6,6,1,2025-08-06T08:32:22.826712
DRT202506250837T,2025-06-25 18:56:24,Done,391688542,5,5,1,2025-08-06T08:32:31.621817
DRT2025062507RQT,2025-06-25 18:55:16,Done,862750112,4,4,1,2025-08-06T08:32:40.061017
DRT2025062507ZCU,2025-06-25 18:54:44,Done,793236258,4,4,1,2025-08-06T08:32:48.617594
DRT2025062508378,2025-06-25 18:52:09,Done,555794970,3,3,1,2025-08-06T08:32:56.928774
DRT2025062507ZBU,2025-06-25 18:51:54,Done,NO_DATA,0,0,1,2025-08-06T08:33:04.765295
DRT2025062507VGY,2025-06-25 18:46:42,Done,1425583186,1,1,1,2025-08-06T08:33:12.666439
DRT202506250836G,2025-06-25 18:46:17,Done,587203438,6,6,1,2025-08-06T08:33:21.681635
